ndim,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10,fold_11,fold_12,fold_13,fold_14,fold_15,fold_16,fold_17,fold_18,fold_19,fold_20
77,0.107438016529,0.099173553719,0.0909090909091,0.0495867768595,0.0661157024793,0.0413223140496,0.0330578512397,0.0826446280992,0.0743801652893,0.0495867768595,0.0909090909091,0.0495867768595,0.0578512396694,0.0495867768595,0.075,0.0833333333333,0.1,0.116666666667,0.0416666666667,0.1
78,0.107438016529,0.0909090909091,0.0909090909091,0.0495867768595,0.0661157024793,0.0330578512397,0.0330578512397,0.0826446280992,0.0661157024793,0.0578512396694,0.107438016529,0.0578512396694,0.0578512396694,0.0578512396694,0.075,0.0833333333333,0.1,0.116666666667,0.05,0.1
79,0.107438016529,0.0909090909091,0.0909090909091,0.0578512396694,0.0743801652893,0.0413223140496,0.0330578512397,0.099173553719,0.0661157024793,0.0661157024793,0.107438016529,0.0578512396694,0.0578512396694,0.0661157024793,0.075,0.1,0.108333333333,0.116666666667,0.05,0.0916666666667
80,0.099173553719,0.099173553719,0.0909090909091,0.0578512396694,0.0743801652893,0.0413223140496,0.0330578512397,0.0909090909091,0.0743801652893,0.0661157024793,0.107438016529,0.0661157024793,0.0661157024793,0.0578512396694,0.075,0.075,0.108333333333,0.116666666667,0.0416666666667,0.0916666666667
81,0.099173553719,0.107438016529,0.0909090909091,0.0578512396694,0.0826446280992,0.0413223140496,0.0330578512397,0.0909090909091,0.0743801652893,0.0661157024793,0.115702479339,0.0743801652893,0.0578512396694,0.0578512396694,0.0833333333333,0.0833333333333,0.108333333333,0.116666666667,0.05,0.0916666666667
82,0.107438016529,0.107438016529,0.0909090909091,0.0578512396694,0.0826446280992,0.0495867768595,0.0330578512397,0.0909090909091,0.0743801652893,0.0661157024793,0.107438016529,0.0661157024793,0.0495867768595,0.0578512396694,0.0833333333333,0.1,0.1,0.116666666667,0.05,0.0916666666667
83,0.107438016529,0.0909090909091,0.0909090909091,0.0578512396694,0.0826446280992,0.0495867768595,0.0330578512397,0.0826446280992,0.0743801652893,0.0661157024793,0.115702479339,0.0578512396694,0.0578512396694,0.0578512396694,0.0833333333333,0.1,0.116666666667,0.116666666667,0.05,0.0916666666667
84,0.107438016529,0.0909090909091,0.0909090909091,0.0661157024793,0.0826446280992,0.0578512396694,0.0330578512397,0.099173553719,0.0743801652893,0.0661157024793,0.115702479339,0.0578512396694,0.0578512396694,0.0661157024793,0.0833333333333,0.1,0.133333333333,0.116666666667,0.05,0.0833333333333
85,0.099173553719,0.0909090909091,0.099173553719,0.0661157024793,0.0826446280992,0.0661157024793,0.0413223140496,0.107438016529,0.0743801652893,0.0661157024793,0.115702479339,0.0661157024793,0.0578512396694,0.0743801652893,0.0833333333333,0.1,0.116666666667,0.116666666667,0.05,0.0833333333333
86,0.0909090909091,0.0909090909091,0.099173553719,0.0661157024793,0.0826446280992,0.0661157024793,0.0413223140496,0.107438016529,0.0743801652893,0.0661157024793,0.123966942149,0.0743801652893,0.0578512396694,0.0826446280992,0.0833333333333,0.0916666666667,0.116666666667,0.116666666667,0.05,0.0833333333333
87,0.0909090909091,0.0909090909091,0.099173553719,0.0661157024793,0.0826446280992,0.0661157024793,0.0413223140496,0.107438016529,0.0743801652893,0.0661157024793,0.123966942149,0.0743801652893,0.0578512396694,0.0909090909091,0.0833333333333,0.1,0.116666666667,0.125,0.0583333333333,0.0833333333333
88,0.0909090909091,0.0909090909091,0.099173553719,0.0661157024793,0.0909090909091,0.0661157024793,0.0413223140496,0.132231404959,0.0743801652893,0.0661157024793,0.123966942149,0.0743801652893,0.0578512396694,0.0909090909091,0.0833333333333,0.1,0.108333333333,0.125,0.0583333333333,0.108333333333
